PropertyID,ParID,UseDescription,Rental?,RentalPermit?,OwnerID,AgentID,Zoning,OpenIssueType,OpenIssueNote,Image,PropertyType,ResidenceType,VacantLand?,OccupancyPermit?,OccupancyPermitDate,RentalPermitDate,PropertyStatus,StatusDate,Note,SewerDistrict,UCCPermit?,UCCPermitDate,ZoningApproval?,ZoningApprovalDate,PassDyeTest?,PassDyeTestDate,CountyHyperlink,municode_1
20391,0546S00313000000,Single family,0,0,7197,2636,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00313000000,821
20392,0547A00266000000,Single family,0,0,7438,3225,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00266000000,821
20393,0547B00249000000,Single family,1,0,6583,2784,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00249000000,821
20394,0547J00266000000,Single family,1,0,6772,2888,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00266000000,821
20395,0547J00203000000,Single family,0,0,7482,3247,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00203000000,821
20396,0547J00236000000,Single family,0,0,7188,2541,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00236000000,821
20397,0547B00165000000,Office/apartments over,1,0,7083,3045,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00165000000,821
20398,0547E00328000000,Vacant land,1,0,7175,3091,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00328000000,821
20399,0546P00112000000,Single family,1,0,7178,2590,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00112000000,821
20400,0546P00322000000,Single family,0,0,6809,3000,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00322000000,821
20401,0546H00315000000,Vacant land,1,0,6745,3132,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00315000000,821
20402,0546L00084000000,Vacant land,0,0,7253,3134,,,,,RESIDENTIAL,,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00084000000,821
20403,0546R00123000000,Single family,0,0,6710,2959,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00123000000,821
20404,0546L00354000000,Vacant land,1,0,7213,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00354000000,821
20405,0546H00057000000,Single family,1,0,6593,2785,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00057000000,821
20406,0547J00344000000,Vacant land,1,0,6889,2948,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00344000000,821
20407,0547K00038000000,Single family,0,0,6546,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547K00038000000,821
20408,0547G00281000000,Single family,0,0,7263,2500,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00281000000,821
20409,0547C00332000000,Single family,0,0,7469,3112,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00332000000,821
20410,0547J00175000000,Single family,0,0,7511,2887,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00175000000,821
20411,0547E00081000000,Single family,0,0,6877,2520,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00081000000,821
20412,0546S00197000000,Vacant land,1,0,6922,2974,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00197000000,821
20413,0546S00141000000,Apart: 5-19 units,1,0,6460,2687,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00141000000,821
20414,0546M00221000000,Single family,0,0,6564,2846,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00221000000,821
20415,0546P00221000000,Vacant land,1,0,6900,2952,,,,,RESIDENTIAL,Rental,1,0,,,,,Lisa with remax 412 818 7000  call for inspection            Ernie Kunik: 412 719 0598,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00221000000,821
20416,0546P00230000000,Single family,0,0,7018,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00230000000,821
20417,0546M00368000000,Single family,0,0,7230,2622,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00368000000,821
20418,0547E00138000000,Comm aux building,0,0,6454,2778,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00138000000,821
20419,0546K00059000000,Municipal government,0,0,6550,2703,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546K00059000000,821
20420,0547A00355000000,Vacant land,1,0,7192,3101,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00355000000,821
20421,0547B00083000000,Vacant land,1,0,6835,2758,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00083000000,821
20422,0546L00318000000,Single family,0,0,7342,2798,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00318000000,821
20423,0547E00270000000,Single family,1,0,7494,3254,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00270000000,821
20424,0547E00334000000,Single family,1,0,7427,3217,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00334000000,821
20425,0546R00229000000,Single family,0,0,7275,2615,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00229000000,821
20426,0547F00346000000,Townhouse,1,0,6714,2857,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00346000000,821
20427,0547G00139000000,Retl/apt's over,1,0,6626,2805,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00139000000,821
20428,0547C00183000000,Single family,1,0,6997,2555,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00183000000,821
20429,0547G00267000000,Single family,0,0,6897,3071,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00267000000,821
20430,0547C00282000000,Single family,1,0,6941,2982,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00282000000,821
20431,0547G00348000000,Single family,0,0,7465,3243,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00348000000,821
20432,0546S00317000000,Single family,1,0,6665,2828,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00317000000,821
20433,0547J00225000000,Vacant land,1,0,6590,2740,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00225000000,821
20434,0547J00244000000,Vacant land,1,0,6738,2534,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00244000000,821
20435,0547J00262000000,Single family,1,0,6811,2538,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00262000000,821
20436,0546P00062000000,Single family,1,0,6686,2838,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00062000000,821
20437,0547F00095000000,Two family,1,0,6541,2798,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00095000000,821
20438,0546H00212000000,Vacant land,1,0,6719,2862,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00212000000,821
20439,0546P00084000000,Single family,1,0,7000,2707,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00084000000,821
20440,0546P00110000000,Vacant land,1,0,6601,3232,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00110000000,821
20441,0546R00194000000,Single family,0,0,6912,2962,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00194000000,821
20442,0547F00049000000,Single family,0,0,6937,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00049000000,821
20443,0546M00035000000,Vacant land,1,0,7112,3058,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00035000000,821
20444,0547F00122000000,Small detached ret(under 10000),0,0,6865,2936,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00122000000,821
20445,0546R00289000000,Single family,0,0,7432,3221,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00289000000,821
20446,0547B00193000000,Single family,0,0,7143,3108,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00193000000,821
20447,0546G00063000000,Vacant land,1,0,6945,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546G00063000000,821
20448,0547J00298000000,Single family,1,0,6641,3019,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00298000000,821
20449,0547B00257000000,Single family,0,0,7468,2717,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00257000000,821
20450,0547L00010000000,Retl/apt's over,1,0,7103,3052,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547L00010000000,821
20451,0547G00169000000,Single family,0,0,6953,2987,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00169000000,821
20452,0547C00170000000,Vacant land,0,0,7151,3076,,,,,RESIDENTIAL,,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00170000000,821
20453,0547C00222000000,Single family,0,0,6666,2694,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00222000000,821
20454,0547G00271000000,Two family,1,0,6529,2761,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00271000000,821
20455,0547C00339000000,Vacant land,1,0,6657,2823,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00339000000,821
20456,0547D00014000000,Office - 1-2 stories,0,0,7053,2521,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547D00014000000,821
20457,0547A00271000000,Vacant land,1,0,7010,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00271000000,821
20458,0547F00160000000,Single family,0,0,6681,2797,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00160000000,821
20459,0547J00179000000,Single family,1,0,6481,2551,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00179000000,821
20460,0546S00163000000,Single family,0,0,7185,2677,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00163000000,821
20461,0546P00140000000,Single family,1,0,6949,2696,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00140000000,821
20462,0546H00134000000,Vacant land,1,0,6551,2722,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00134000000,821
20463,0546P00318000000,Single family,0,0,6735,2711,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00318000000,821
20464,0546H00230000000,Res aux building (no house),1,0,7306,3160,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00230000000,821
20465,0547E00185000000,Retl/apt's over,1,0,6873,2939,,,,,COMMERCIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00185000000,821
20466,0546L00068000000,Single family,0,0,7288,3152,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00068000000,821
20467,0546L00093000000,Single family,0,0,6488,2743,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00093000000,821
20468,0546L00111000000,Single family,1,0,7498,3257,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00111000000,821
20469,0547B00030000000,County government,0,0,6649,2819,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00030000000,821
20470,0546R00135000000,Single family,0,0,6960,3084,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00135000000,821
20471,0547B00107000000,Single family,0,0,7260,2874,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00107000000,821
20472,0546R00083000000,Single family,1,0,7196,2519,,,,,RESIDENTIAL,Rental,0,0,,,,,Tenant name Ashlee Youngberg,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00083000000,821
20473,0546P00040000000,Single family,0,0,7347,3180,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546P00040000000,821
20474,0546G00031000000,Single family,0,0,7344,3178,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546G00031000000,821
20475,0546M00204000000,Vacant land,1,0,6687,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00204000000,821
20476,0546H00084000000,Single family,1,0,7485,3250,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546H00084000000,821
20477,0546M00272000000,Vacant land,1,0,7466,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00272000000,821
20478,0546M00317000000,Vacant land,1,0,7370,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546M00317000000,821
20479,0546R00029000000,Single family,0,0,6764,2881,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00029000000,821
20480,0546R00119000000,Single family,0,0,6576,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546R00119000000,821
20481,0547E00240000000,Two family,1,0,6838,2923,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00240000000,821
20482,0546L00200000000,Vacant land,1,0,7086,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00200000000,821
20483,0547B00062000000,Vacant land,1,0,6894,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00062000000,821
20484,0546L00300000000,Vacant land,1,0,7024,2691,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00300000000,821
20485,0547F00033000000,Single family,0,0,7150,3075,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00033000000,821
20486,0546L00376000000,Single family,1,0,6583,2783,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546L00376000000,821
20487,0546G00061000000,County government,0,0,6649,2703,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546G00061000000,821
20488,0546S00130000000,Single family,1,0,6684,3071,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00130000000,821
20489,0547B00284000000,Vacant land,1,0,6700,2849,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00284000000,821
20490,0547F00355000000,Office - 1-2 stories,0,0,6962,2989,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00355000000,821
20491,0547K00015000000,Single family,1,0,7207,2788,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547K00015000000,821
20492,0547C00127000000,Single family,0,0,6669,2831,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00127000000,821
20493,0547C00277000000,Single family,0,0,7136,2740,,,,,RESIDENTIAL,,0,0,,,,,911 Punta Gorda Rear.,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00277000000,821
20494,0547G00346000000,Single family,0,0,7464,3242,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00346000000,821
20495,0546S00262000000,Public park,0,0,6549,2703,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0546S00262000000,821
20496,0547A00253000000,Vacant land,1,0,6534,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00253000000,821
20497,0547E00059000000,Single family,0,0,7107,3249,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547E00059000000,821
20498,0547J00209000000,Four family,1,0,7092,3047,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00209000000,821
20499,0547J00238000000,Single family,0,0,7217,3111,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00238000000,821
20500,0547F00191000001,"Churches, public worship",0,0,6621,2801,,,,,COMMERCIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547F00191000001,821
20501,0547J00185000000,Single family,1,0,6714,3029,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00185000000,821
20502,0547B00267000001,Municipal government,0,0,6551,2825,,,,,GOVERNMENT,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00267000001,821
20503,0547J00335000000,Single family,1,0,7292,2544,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547J00335000000,821
20504,0547B00322000000,Two family,1,0,7283,3147,,,,,RESIDENTIAL,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547B00322000000,821
20505,0547L00012000000,Single family,0,0,7184,3097,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547L00012000000,821
20506,0547G00174000000,Single family,0,0,7457,2807,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00174000000,821
20507,0547G00176000000,Single family,0,0,6585,2659,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00176000000,821
20508,0547C00215000000,Vacant land,1,0,6543,2768,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00215000000,821
20509,0547G00283000000,Single family,0,0,7037,3096,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547G00283000000,821
20510,0547C00326000000,Single family,0,0,7496,2740,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00326000000,821
20511,0547C00370000000,Single family,0,0,7414,3209,,,,,RESIDENTIAL,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547C00370000000,821
20512,0547A00263000000,Vacant land,1,0,6613,2492,,,,,RESIDENTIAL,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0547A00263000000,821
